month,category,customer_segment,order_status,net_revenue,discount,items,orders
2026-02-01,Fashion,Silver,CANCELLED,1272788.82,76217.04000000001,35,12
2026-02-01,Fashion,Silver,DELIVERED,6619531.3,579727.58,197,64
2026-02-01,Fashion,Silver,PENDING,253298.16,2358.68,9,4
2026-02-01,Fashion,Silver,RETURNED,269764.97,21622.76,13,5
2026-02-01,Fashion,Silver,SHIPPED,1145902.54,61049.17,25,9
2026-02-01,Furniture,Gold,CANCELLED,399180.8,24185.09,12,5
2026-02-01,Furniture,Gold,DELIVERED,3851529.13,265011.89,100,36
2026-02-01,Furniture,Gold,PENDING,275877.36000000004,15032.630000000001,5,2
2026-02-01,Furniture,Gold,RETURNED,134865.93,7098.21,3,1
2026-02-01,Furniture,Gold,SHIPPED,843196.25,84310.11,20,6
2026-02-01,Furniture,Platinum,CANCELLED,75307.04000000001,5317.24,8,3
2026-02-01,Furniture,Platinum,DELIVERED,1058378.09,118635.38,37,16
2026-02-01,Furniture,Platinum,PENDING,69966.55,2398.07,4,1
2026-02-01,Furniture,Platinum,SHIPPED,95220.6,0.0,4,1
2026-02-01,Furniture,Regular,CANCELLED,2576135.34,174441.98,76,26
2026-02-01,Furniture,Regular,DELIVERED,17155027.03,1337241.01,539,192
2026-02-01,Furniture,Regular,PENDING,3655283.9,373391.34,94,28
2026-02-01,Furniture,Regular,RETURNED,2608337.9899999998,171615.73,75,26
2026-02-01,Furniture,Regular,SHIPPED,2372255.07,189382.33,86,29
2026-02-01,Furniture,Silver,CANCELLED,386160.97000000003,21602.43,13,7
2026-02-01,Furniture,Silver,DELIVERED,8057581.68,705248.46,250,84
2026-02-01,Furniture,Silver,PENDING,1154489.23,53825.18,27,10
2026-02-01,Furniture,Silver,RETURNED,1020221.0599999999,69233.32,23,7
2026-02-01,Furniture,Silver,SHIPPED,1087531.02,130845.11,31,9
2026-02-01,Home,Gold,CANCELLED,172064.53,4906.6,6,4
2026-02-01,Home,Gold,DELIVERED,5596570.52,466317.63,143,49
2026-02-01,Home,Gold,PENDING,320987.85,21751.02,8,3
2026-02-01,Home,Gold,RETURNED,251355.22,10855.15,7,2
2026-02-01,Home,Gold,SHIPPED,864802.8,106998.58,22,8
2026-02-01,Home,Platinum,CANCELLED,143425.1,27024.480000000003,4,3
2026-02-01,Home,Platinum,DELIVERED,1545334.58,113820.98,42,15
2026-02-01,Home,Platinum,SHIPPED,125488.01999999999,31372.0,5,2
2026-02-01,Home,Regular,CANCELLED,2689307.97,256365.98,71,21
2026-02-01,Home,Regular,DELIVERED,24862507.85,2212755.56,685,221
2026-02-01,Home,Regular,PENDING,2384081.37,248467.75999999998,61,22
2026-02-01,Home,Regular,RETURNED,2123446.66,315560.08,63,20
2026-02-01,Home,Regular,SHIPPED,2436130.82,249963.52,59,21
2026-02-01,Home,Silver,CANCELLED,535771.0,22855.93,17,8
2026-02-01,Home,Silver,DELIVERED,9417220.77,737453.21,255,82
2026-02-01,Home,Silver,PENDING,656774.26,72760.25,14,5
2026-02-01,Home,Silver,RETURNED,661483.76,34162.479999999996,20,10
2026-02-01,Home,Silver,SHIPPED,829999.72,92360.6,23,8
2026-02-01,Sports,Gold,CANCELLED,775195.63,38972.69,15,5
2026-02-01,Sports,Gold,DELIVERED,4422443.45,278016.43,129,47
2026-02-01,Sports,Gold,PENDING,429535.49,86709.01,9,3
2026-02-01,Sports,Gold,RETURNED,224959.05,42464.03,10,4
2026-02-01,Sports,Gold,SHIPPED,1537339.8399999999,99209.48,35,9
2026-02-01,Sports,Platinum,CANCELLED,530813.06,25918.75,13,4
2026-02-01,Sports,Platinum,DELIVERED,1775701.97,110957.31999999999,50,17
2026-02-01,Sports,Platinum,RETURNED,76788.97,4041.53,2,1
2026-02-01,Sports,Platinum,SHIPPED,95405.21,9955.550000000001,6,2
2026-02-01,Sports,Regular,CANCELLED,3236596.89,291889.68,89,25
2026-02-01,Sports,Regular,DELIVERED,20313676.62,1675889.96,592,209
2026-02-01,Sports,Regular,PENDING,2339430.88,105048.25,64,19
2026-02-01,Sports,Regular,RETURNED,1695152.92,125119.68000000001,40,15
2026-02-01,Sports,Regular,SHIPPED,3217183.35,386325.43,89,27
2026-02-01,Sports,Silver,CANCELLED,1113802.49,90120.98,33,10
2026-02-01,Sports,Silver,DELIVERED,7880911.47,754030.4199999999,210,73
2026-02-01,Sports,Silver,PENDING,817480.9,65395.78,29,7
2026-02-01,Sports,Silver,RETURNED,413021.74,57164.880000000005,12,6
2026-02-01,Sports,Silver,SHIPPED,1266477.03,116271.31,34,12
2026-02-01,Toys,Gold,CANCELLED,487740.29,49128.47,13,4
2026-02-01,Toys,Gold,DELIVERED,4484899.62,382614.68,144,46
2026-02-01,Toys,Gold,PENDING,83373.73000000001,14289.83,3,2
2026-02-01,Toys,Gold,RETURNED,502301.01,30359.36,15,5
2026-02-01,Toys,Gold,SHIPPED,353594.36,22909.03,11,7
2026-02-01,Toys,Platinum,CANCELLED,339543.63,13007.980000000001,6,3
2026-02-01,Toys,Platinum,DELIVERED,1898839.5,130332.6,48,16
2026-02-01,Toys,Platinum,PENDING,25098.87,0.0,1,1
2026-02-01,Toys,Platinum,SHIPPED,400807.6,37669.93,10,2
2026-02-01,Toys,Regular,CANCELLED,1875678.72,233758.34,49,19
2026-02-01,Toys,Regular,DELIVERED,18597314.91,1587560.19,571,203
2026-02-01,Toys,Regular,PENDING,1038973.42,69126.63,38,12
2026-02-01,Toys,Regular,RETURNED,2797601.61,186631.05,78,21
2026-02-01,Toys,Regular,SHIPPED,2131891.57,203511.33000000002,68,23
2026-02-01,Toys,Silver,CANCELLED,794641.1699999999,133375.32,31,12
2026-02-01,Toys,Silver,DELIVERED,5668035.27,458285.52999999997,147,53
2026-02-01,Toys,Silver,PENDING,1288754.69,105561.5,44,13
2026-02-01,Toys,Silver,RETURNED,525470.59,96232.12,19,4
2026-02-01,Toys,Silver,SHIPPED,882980.85,74059.37,26,7
2026-03-01,Beauty,Gold,CANCELLED,690683.8899999999,76489.93000000001,14,5
2026-03-01,Beauty,Gold,DELIVERED,5315483.92,504613.88,128,43
2026-03-01,Beauty,Gold,PENDING,458638.70999999996,80841.41,20,6
2026-03-01,Beauty,Gold,RETURNED,106112.73000000001,19399.39,3,2
2026-03-01,Beauty,Gold,SHIPPED,1464625.4,136793.14,30,9
2026-03-01,Beauty,Platinum,DELIVERED,2973957.2399999998,202165.26,72,25
2026-03-01,Beauty,Platinum,PENDING,332412.68,9646.32,14,3
2026-03-01,Beauty,Platinum,RETURNED,785325.79,82303.01999999999,22,5
2026-03-01,Beauty,Platinum,SHIPPED,371391.3,38352.64,14,3
2026-03-01,Beauty,Regular,CANCELLED,3432011.62,322520.02,90,30
2026-03-01,Beauty,Regular,DELIVERED,26119993.34,2123183.44,629,212
2026-03-01,Beauty,Regular,PENDING,2655117.4299999997,251375.08,70,25
2026-03-01,Beauty,Regular,RETURNED,1758309.3599999999,191620.98,53,19
2026-03-01,Beauty,Regular,SHIPPED,3234284.86,212671.93,76,25
2026-03-01,Beauty,Silver,CANCELLED,279871.56,12099.779999999999,14,7
2026-03-01,Beauty,Silver,DELIVERED,11701051.71,1069431.5,281,85
2026-03-01,Beauty,Silver,PENDING,175000.57,28629.269999999997,6,3
2026-03-01,Beauty,Silver,RETURNED,1140218.1300000001,126920.78,34,10
2026-03-01,Beauty,Silver,SHIPPED,1095350.05,80872.89,23,8
2026-03-01,Books,Gold,CANCELLED,795778.86,163362.82,26,8
2026-03-01,Books,Gold,DELIVERED,4511539.41,287648.93,125,39
2026-03-01,Books,Gold,PENDING,415902.87,48742.11,11,3
2026-03-01,Books,Gold,RETURNED,497750.78,50330.19,12,3
2026-03-01,Books,Gold,SHIPPED,614980.3,64876.31999999999,22,6
2026-03-01,Books,Platinum,CANCELLED,33993.41,3777.05,1,1
2026-03-01,Books,Platinum,DELIVERED,882382.94,65365.62,26,10
2026-03-01,Books,Platinum,PENDING,218771.44,28319.25,6,3
2026-03-01,Books,Platinum,RETURNED,309496.2,22206.59,10,4
2026-03-01,Books,Platinum,SHIPPED,91816.54000000001,2831.2,3,2
2026-03-01,Books,Regular,CANCELLED,3145929.81,310054.55,83,31
2026-03-01,Books,Regular,DELIVERED,27452460.19,2114015.65,735,235
2026-03-01,Books,Regular,PENDING,3098278.99,212156.71,80,27
2026-03-01,Books,Regular,RETURNED,1916862.24,192021.03,60,22
2026-03-01,Books,Regular,SHIPPED,4095380.73,173584.93,94,33
2026-03-01,Books,Silver,CANCELLED,49296.15,2199.7,5,2
2026-03-01,Books,Silver,DELIVERED,9405501.96,815741.16,255,76
2026-03-01,Books,Silver,PENDING,511622.71,53752.75,18,5
2026-03-01,Books,Silver,RETURNED,771957.99,51012.0,22,7
2026-03-01,Books,Silver,SHIPPED,478284.97000000003,75918.41,16,6
2026-03-01,Electronics,Gold,CANCELLED,220518.0,11206.44,8,5
2026-03-01,Electronics,Gold,DELIVERED,3364181.07,282631.17,86,37
2026-03-01,Electronics,Gold,PENDING,515434.6,67448.79000000001,12,4
2026-03-01,Electronics,Gold,RETURNED,651830.43,58195.67,17,5
2026-03-01,Electronics,Gold,SHIPPED,505901.12,21398.949999999997,16,9
2026-03-01,Electronics,Platinum,DELIVERED,1746124.11,140372.08000000002,55,20
2026-03-01,Electronics,Platinum,PENDING,113306.25,14302.199999999999,7,2
2026-03-01,Electronics,Platinum,RETURNED,695141.48,92068.20999999999,16,5
2026-03-01,Electronics,Platinum,SHIPPED,605460.55,45026.63,28,7
2026-03-01,Electronics,Regular,CANCELLED,2213114.93,215944.28,76,28
2026-03-01,Electronics,Regular,DELIVERED,20309311.59,2176927.67,583,202
2026-03-01,Electronics,Regular,PENDING,2335040.28,282795.47,74,29
2026-03-01,Electronics,Regular,RETURNED,2236146.77,126961.20000000001,63,22
2026-03-01,Electronics,Regular,SHIPPED,2402718.41,208084.52,65,25
2026-03-01,Electronics,Silver,CANCELLED,282659.63,16178.61,9,5
2026-03-01,Electronics,Silver,DELIVERED,6399408.07,649749.76,193,71
2026-03-01,Electronics,Silver,PENDING,748572.5,45043.52,16,7
2026-03-01,Electronics,Silver,RETURNED,496299.78,90584.81999999999,13,6
2026-03-01,Electronics,Silver,SHIPPED,672755.17,95838.59,20,9
2026-03-01,Fashion,Gold,CANCELLED,536393.1,29165.039999999997,17,7
2026-03-01,Fashion,Gold,DELIVERED,4438974.59,320292.27,135,48
2026-03-01,Fashion,Gold,PENDING,200203.13999999998,8287.59,8,3
2026-03-01,Fashion,Gold,RETURNED,339673.14,16313.7,16,6
2026-03-01,Fashion,Gold,SHIPPED,771969.46,60563.81,21,5
2026-03-01,Fashion,Platinum,DELIVERED,1264565.88,124865.56,44,18
2026-03-01,Fashion,Platinum,PENDING,124347.96,0.0,4,1
2026-03-01,Fashion,Platinum,RETURNED,696757.6,14426.6,15,7
2026-03-01,Fashion,Platinum,SHIPPED,478447.72,61890.200000000004,13,4
2026-03-01,Fashion,Regular,CANCELLED,2051960.67,207018.34,67,20
2026-03-01,Fashion,Regular,DELIVERED,22653005.05,1814641.81,634,221
2026-03-01,Fashion,Regular,PENDING,1479925.15,76241.13,40,18
2026-03-01,Fashion,Regular,RETURNED,1457704.7,132109.17,43,16
2026-03-01,Fashion,Regular,SHIPPED,3627086.16,340984.58,96,35
2026-03-01,Fashion,Silver,CANCELLED,369477.39,24446.52,11,2
2026-03-01,Fashion,Silver,DELIVERED,6982759.65,678738.42,229,76
2026-03-01,Fashion,Silver,PENDING,356406.13,17224.829999999998,13,4
2026-03-01,Fashion,Silver,RETURNED,751763.34,42392.14,27,8
2026-03-01,Fashion,Silver,SHIPPED,216094.11,21558.77,14,5
2026-03-01,Furniture,Gold,CANCELLED,307484.5,46447.270000000004,8,4
2026-03-01,Furniture,Gold,DELIVERED,4271893.5,328650.88,118,38
2026-03-01,Furniture,Gold,PENDING,321169.08999999997,33194.29,12,6
2026-03-01,Furniture,Gold,RETURNED,542004.38,37640.15,14,3
2026-03-01,Furniture,Gold,SHIPPED,825135.64,24686.84,27,8
2026-03-01,Furniture,Platinum,CANCELLED,87952.37,12192.78,5,1
2026-03-01,Furniture,Platinum,DELIVERED,1721969.0699999998,47450.21,54,18
2026-03-01,Furniture,Platinum,PENDING,127329.12,0.0,3,1
2026-03-01,Furniture,Platinum,RETURNED,179835.87,17755.89,13,4
2026-03-01,Furniture,Platinum,SHIPPED,45427.37,2390.91,1,1
2026-03-01,Furniture,Regular,CANCELLED,2522565.97,188295.52,61,22
2026-03-01,Furniture,Regular,DELIVERED,22855202.12,1962422.6,661,229
2026-03-01,Furniture,Regular,PENDING,2822854.67,266213.26,87,26
2026-03-01,Furniture,Regular,RETURNED,2191942.55,275689.11,61,18
2026-03-01,Furniture,Regular,SHIPPED,2355516.29,194344.63,89,33
2026-03-01,Furniture,Silver,CANCELLED,435810.9,43355.46000000001,14,6
2026-03-01,Furniture,Silver,DELIVERED,6087377.49,542661.63,191,68
2026-03-01,Furniture,Silver,PENDING,575324.0,55195.06,14,6
2026-03-01,Furniture,Silver,RETURNED,1420309.55,52158.55,32,11
2026-03-01,Furniture,Silver,SHIPPED,898146.19,41008.259999999995,24,8
2026-03-01,Home,Gold,CANCELLED,689713.38,84783.64,19,6
2026-03-01,Home,Gold,DELIVERED,6570212.86,634800.96,169,54
2026-03-01,Home,Gold,PENDING,576197.14,37216.1,11,7
2026-03-01,Home,Gold,RETURNED,368085.64,24323.14,17,6
2026-03-01,Home,Gold,SHIPPED,768505.49,65783.1,20,6
2026-03-01,Home,Platinum,CANCELLED,244146.34999999998,21096.739999999998,5,2
2026-03-01,Home,Platinum,DELIVERED,978753.8200000001,69536.54,45,13
2026-03-01,Home,Platinum,PENDING,229773.94999999998,6950.96,10,3
2026-03-01,Home,Platinum,RETURNED,538145.39,25507.71,14,6
2026-03-01,Home,Platinum,SHIPPED,496598.85,70289.91,12,4
2026-03-01,Home,Regular,CANCELLED,2856757.93,230581.4,65,21
2026-03-01,Home,Regular,DELIVERED,23852607.02,2116472.35,697,240
2026-03-01,Home,Regular,PENDING,4193497.28,262171.51,93,30
2026-03-01,Home,Regular,RETURNED,1671269.7,113345.27,47,20
2026-03-01,Home,Regular,SHIPPED,2224472.85,162487.41999999998,95,30
2026-03-01,Home,Silver,CANCELLED,378415.06,18909.8,14,6
2026-03-01,Home,Silver,DELIVERED,8316917.89,640114.08,233,78
2026-03-01,Home,Silver,PENDING,795779.53,70517.84,24,5
2026-03-01,Home,Silver,RETURNED,827264.6,13046.75,22,6
2026-03-01,Home,Silver,SHIPPED,375936.97000000003,29301.33,13,5
2026-03-01,Sports,Gold,CANCELLED,637384.78,86918.16,14,6
2026-03-01,Sports,Gold,DELIVERED,4900668.83,306949.34,154,49
2026-03-01,Sports,Gold,PENDING,298787.83999999997,15603.939999999999,8,3
2026-03-01,Sports,Gold,RETURNED,318367.87,8262.66,11,4
2026-03-01,Sports,Gold,SHIPPED,693411.24,50149.729999999996,19,5
2026-03-01,Sports,Platinum,DELIVERED,2262701.83,178757.57,62,22
2026-03-01,Sports,Platinum,RETURNED,703073.01,30389.95,15,5
2026-03-01,Sports,Platinum,SHIPPED,217424.48,8679.45,8,2
2026-03-01,Sports,Regular,CANCELLED,1899637.25,160141.75,52,19
2026-03-01,Sports,Regular,DELIVERED,23944248.13,1980689.03,679,228
2026-03-01,Sports,Regular,PENDING,2404851.64,201323.18,69,28
2026-03-01,Sports,Regular,RETURNED,2743877.2399999998,198465.46,77,22
2026-03-01,Sports,Regular,SHIPPED,2277140.55,194471.83,76,27
2026-03-01,Sports,Silver,CANCELLED,523581.34,17148.46,12,5
2026-03-01,Sports,Silver,DELIVERED,7050258.67,540307.15,192,72
2026-03-01,Sports,Silver,PENDING,539397.91,34734.0,14,5
2026-03-01,Sports,Silver,RETURNED,702022.97,50414.78,20,7
2026-03-01,Sports,Silver,SHIPPED,880318.66,77677.03,32,11
2026-03-01,Toys,Gold,CANCELLED,75298.98,1086.62,5,3
2026-03-01,Toys,Gold,DELIVERED,5906578.53,473500.33,153,51
2026-03-01,Toys,Gold,PENDING,352289.56,19336.85,12,4
2026-03-01,Toys,Gold,RETURNED,195580.59999999998,6606.0,13,5
2026-03-01,Toys,Gold,SHIPPED,772636.25,33612.79,20,8
2026-03-01,Toys,Platinum,CANCELLED,45164.53,7970.21,2,1
2026-03-01,Toys,Platinum,DELIVERED,2019219.99,118708.57,69,20
2026-03-01,Toys,Platinum,PENDING,72885.28,8233.130000000001,6,2
2026-03-01,Toys,Platinum,RETURNED,329642.72000000003,5802.04,12,4
2026-03-01,Toys,Platinum,SHIPPED,312937.51,20609.030000000002,11,6
2026-03-01,Toys,Regular,CANCELLED,1870466.77,164425.77,85,31
2026-03-01,Toys,Regular,DELIVERED,23666020.08,1809511.32,734,233
2026-03-01,Toys,Regular,PENDING,2642824.11,230670.5,82,27
2026-03-01,Toys,Regular,RETURNED,1564562.32,140286.47,53,21
2026-03-01,Toys,Regular,SHIPPED,3239401.92,190766.06,90,30
2026-03-01,Toys,Silver,CANCELLED,376378.01,70200.78,10,6
2026-03-01,Toys,Silver,DELIVERED,6527890.93,520080.31,205,81
2026-03-01,Toys,Silver,PENDING,646253.5700000001,34530.55,16,3
2026-03-01,Toys,Silver,RETURNED,628650.98,60022.56,19,6
2026-03-01,Toys,Silver,SHIPPED,593289.22,72601.07,18,6
2026-04-01,Beauty,Gold,CANCELLED,942932.4,32900.1,24,7
2026-04-01,Beauty,Gold,DELIVERED,6206948.06,391069.75,166,55
2026-04-01,Beauty,Gold,PENDING,341945.92,10226.75,11,4
2026-04-01,Beauty,Gold,RETURNED,1488431.63,240322.18999999997,31,8
2026-04-01,Beauty,Gold,SHIPPED,716358.14,108461.4,21,10
2026-04-01,Beauty,Platinum,CANCELLED,485461.16,22113.67,13,4
2026-04-01,Beauty,Platinum,DELIVERED,1562793.82,152593.21,39,14
2026-04-01,Beauty,Platinum,SHIPPED,115172.12,16897.95,3,2
2026-04-01,Beauty,Regular,CANCELLED,2817426.89,156879.59,73,23
2026-04-01,Beauty,Regular,DELIVERED,22140234.07,1754883.22,634,214
2026-04-01,Beauty,Regular,PENDING,3624106.15,285587.5,98,32
2026-04-01,Beauty,Regular,RETURNED,2275662.25,122747.74,55,23
2026-04-01,Beauty,Regular,SHIPPED,3250139.07,306570.65,79,32
2026-04-01,Beauty,Silver,CANCELLED,716223.5900000001,59126.93,18,8
2026-04-01,Beauty,Silver,DELIVERED,8660700.45,688717.5,206,65
2026-04-01,Beauty,Silver,PENDING,463328.31,87812.37,12,6
2026-04-01,Beauty,Silver,RETURNED,865062.96,138678.64,26,10
2026-04-01,Beauty,Silver,SHIPPED,1088144.53,142013.36,34,10
2026-04-01,Books,Gold,CANCELLED,744934.86,77853.28,22,8
2026-04-01,Books,Gold,DELIVERED,4653737.9,394960.38,115,37
2026-04-01,Books,Gold,PENDING,410701.95,46726.189999999995,12,5
2026-04-01,Books,Gold,RETURNED,416750.21,38048.27,14,6
2026-04-01,Books,Gold,SHIPPED,910393.92,69580.77,26,9
2026-04-01,Books,Platinum,CANCELLED,244004.32,56279.78,7,3
2026-04-01,Books,Platinum,DELIVERED,2383009.27,178880.73,61,25
2026-04-01,Books,Platinum,PENDING,147498.47,7763.08,3,1
2026-04-01,Books,Platinum,RETURNED,52263.1,7921.48,3,2
2026-04-01,Books,Platinum,SHIPPED,532101.86,42131.75,11,3
2026-04-01,Books,Regular,CANCELLED,1782044.47,83479.56,57,21
2026-04-01,Books,Regular,DELIVERED,21929486.58,1605209.41,580,213
2026-04-01,Books,Regular,PENDING,2225712.16,191562.49,58,18
2026-04-01,Books,Regular,RETURNED,4331344.43,435162.56,109,34
2026-04-01,Books,Regular,SHIPPED,4940375.13,285835.57,124,44
2026-04-01,Books,Silver,CANCELLED,1014624.13,43410.119999999995,24,7
2026-04-01,Books,Silver,DELIVERED,8160959.44,676398.32,217,69
2026-04-01,Books,Silver,PENDING,1472162.67,104999.94,27,6
2026-04-01,Books,Silver,RETURNED,1457904.05,127671.61,39,11
2026-04-01,Books,Silver,SHIPPED,1024647.17,54400.090000000004,31,12
2026-04-01,Electronics,Gold,CANCELLED,570665.24,89467.75,20,6
2026-04-01,Electronics,Gold,DELIVERED,4381026.73,500030.44,124,46
2026-04-01,Electronics,Gold,PENDING,522697.11,39924.86,14,4
2026-04-01,Electronics,Gold,RETURNED,506006.95,48165.39,19,4
2026-04-01,Electronics,Gold,SHIPPED,651578.43,28396.609999999997,18,5
2026-04-01,Electronics,Platinum,CANCELLED,302477.28,9516.96,6,2
2026-04-01,Electronics,Platinum,DELIVERED,1536301.44,125502.26999999999,45,15
2026-04-01,Electronics,Platinum,PENDING,69973.31,7774.81,2,1
2026-04-01,Electronics,Platinum,RETURNED,262027.44,0.0,4,1
2026-04-01,Electronics,Platinum,SHIPPED,608060.64,75834.38,13,6
2026-04-01,Electronics,Regular,CANCELLED,1971981.66,155746.42,57,19
2026-04-01,Electronics,Regular,DELIVERED,18168359.08,1643297.4,536,183
2026-04-01,Electronics,Regular,PENDING,2717480.96,227681.98,73,23
2026-04-01,Electronics,Regular,RETURNED,2196433.98,176358.1,58,18
2026-04-01,Electronics,Regular,SHIPPED,3462301.64,243942.18,92,32
2026-04-01,Electronics,Silver,CANCELLED,695888.84,64654.119999999995,20,8
2026-04-01,Electronics,Silver,DELIVERED,6186371.84,533399.26,203,71
2026-04-01,Electronics,Silver,PENDING,959560.34,34296.96,25,9
2026-04-01,Electronics,Silver,RETURNED,1890950.18,125530.54,47,15
2026-04-01,Electronics,Silver,SHIPPED,744282.1900000001,79100.51,28,10
2026-04-01,Fashion,Gold,CANCELLED,560385.41,33309.58,18,5
2026-04-01,Fashion,Gold,DELIVERED,4523520.41,310384.57,123,38
2026-04-01,Fashion,Gold,PENDING,139097.47,9277.27,6,3
2026-04-01,Fashion,Gold,RETURNED,629062.9199999999,10966.32,19,5
2026-04-01,Fashion,Gold,SHIPPED,757883.0800000001,91371.15999999999,18,6
2026-04-01,Fashion,Platinum,CANCELLED,363058.39,22457.03,10,3
2026-04-01,Fashion,Platinum,DELIVERED,1683069.73,149431.1,68,21
2026-04-01,Fashion,Platinum,PENDING,78512.34,4132.23,3,1
2026-04-01,Fashion,Platinum,SHIPPED,899003.66,37544.18,23,6
2026-04-01,Fashion,Regular,CANCELLED,2916539.23,211670.09,84,25
2026-04-01,Fashion,Regular,DELIVERED,18501317.83,1343612.57,534,177
2026-04-01,Fashion,Regular,PENDING,1609818.02,97905.75,51,20
2026-04-01,Fashion,Regular,RETURNED,2515103.46,212347.05,63,24
2026-04-01,Fashion,Regular,SHIPPED,3489209.15,310454.54,105,31
2026-04-01,Fashion,Silver,CANCELLED,710192.41,66959.54999999999,15,6
2026-04-01,Fashion,Silver,DELIVERED,5887394.57,466160.43,149,62
2026-04-01,Fashion,Silver,PENDING,341854.0,27521.42,11,3
2026-04-01,Fashion,Silver,RETURNED,551978.01,59488.19,18,8
2026-04-01,Fashion,Silver,SHIPPED,519128.76,76131.61,14,3
2026-04-01,Furniture,Gold,CANCELLED,258585.04,12362.39,11,5
2026-04-01,Furniture,Gold,DELIVERED,4286525.06,377767.45,119,38
2026-04-01,Furniture,Gold,PENDING,567707.66,31627.36,18,5
2026-04-01,Furniture,Gold,RETURNED,832371.27,75980.91,29,8
2026-04-01,Furniture,Gold,SHIPPED,696252.75,63071.27,20,6
2026-04-01,Furniture,Platinum,CANCELLED,971328.94,88213.24,21,6
2026-04-01,Furniture,Platinum,DELIVERED,1441448.91,124202.51999999999,46,18
2026-04-01,Furniture,Platinum,PENDING,149471.06,7866.9,4,2
2026-04-01,Furniture,Platinum,SHIPPED,323101.18,0.0,6,2
2026-04-01,Furniture,Regular,CANCELLED,2226806.47,260733.98,87,28
2026-04-01,Furniture,Regular,DELIVERED,20533755.74,1820757.86,643,215
2026-04-01,Furniture,Regular,PENDING,1286023.79,51112.43,40,18
2026-04-01,Furniture,Regular,RETURNED,2327796.65,340058.58,77,25
2026-04-01,Furniture,Regular,SHIPPED,3193670.92,349863.73,86,31
2026-04-01,Furniture,Silver,CANCELLED,1336961.18,100854.95,37,10
2026-04-01,Furniture,Silver,DELIVERED,6800800.15,556114.12,186,60
2026-04-01,Furniture,Silver,PENDING,1228971.06,59972.58,32,9
2026-04-01,Furniture,Silver,RETURNED,348958.26,9464.28,13,6
2026-04-01,Furniture,Silver,SHIPPED,660249.94,35005.85,24,7
2026-04-01,Home,Gold,CANCELLED,664951.55,83871.73000000001,21,8
2026-04-01,Home,Gold,DELIVERED,3919750.7,343320.02,94,37
2026-04-01,Home,Gold,PENDING,261460.2,34830.34,13,5
2026-04-01,Home,Gold,RETURNED,846243.39,64801.56,24,8
2026-04-01,Home,Gold,SHIPPED,1373429.32,121806.66,38,12
2026-04-01,Home,Platinum,DELIVERED,2179375.96,184013.26,57,19
2026-04-01,Home,Platinum,PENDING,255129.43,7634.67,5,2
2026-04-01,Home,Platinum,RETURNED,149365.39,30391.769999999997,4,2
2026-04-01,Home,Platinum,SHIPPED,544513.94,8084.110000000001,16,4
2026-04-01,Home,Regular,CANCELLED,2879720.19,241676.81,77,27
2026-04-01,Home,Regular,DELIVERED,26570434.28,2244947.24,739,244
2026-04-01,Home,Regular,PENDING,2478007.23,134629.65,73,20
2026-04-01,Home,Regular,RETURNED,3008047.65,306175.4,90,31
2026-04-01,Home,Regular,SHIPPED,4704120.0,328569.57,131,45
2026-04-01,Home,Silver,CANCELLED,765720.76,66201.32,28,8
2026-04-01,Home,Silver,DELIVERED,9166108.49,888511.46,265,83
2026-04-01,Home,Silver,PENDING,333160.95,48836.13,10,2
2026-04-01,Home,Silver,RETURNED,830277.21,73032.82,21,8
2026-04-01,Home,Silver,SHIPPED,530263.12,88161.98999999999,10,6
2026-04-01,Sports,Gold,CANCELLED,641207.65,136202.45,16,5
2026-04-01,Sports,Gold,DELIVERED,4246014.57,337527.23,111,33
2026-04-01,Sports,Gold,PENDING,502536.81000000006,0.0,7,3
2026-04-01,Sports,Gold,RETURNED,706546.95,63933.85,16,7
2026-04-01,Sports,Gold,SHIPPED,803372.56,30156.29,21,7
2026-04-01,Sports,Platinum,CANCELLED,214516.57,10208.81,9,3
2026-04-01,Sports,Platinum,DELIVERED,1650261.23,72543.3,53,14
2026-04-01,Sports,Platinum,PENDING,255511.43,8898.62,7,2
2026-04-01,Sports,Platinum,RETURNED,114772.43000000001,28205.71,6,2
2026-04-01,Sports,Platinum,SHIPPED,555363.8200000001,42497.490000000005,19,6
2026-04-01,Sports,Regular,CANCELLED,2218034.98,202563.06,77,26
2026-04-01,Sports,Regular,DELIVERED,23845254.98,1966025.13,662,224
2026-04-01,Sports,Regular,PENDING,2290824.3000000003,162593.31,68,23
2026-04-01,Sports,Regular,RETURNED,2301060.36,218751.1,65,25
2026-04-01,Sports,Regular,SHIPPED,3346765.71,289275.85,98,31
2026-04-01,Sports,Silver,CANCELLED,1092259.98,117468.41,29,8
2026-04-01,Sports,Silver,DELIVERED,9351121.02,700733.54,251,78
2026-04-01,Sports,Silver,PENDING,115621.31,14880.779999999999,7,4
2026-04-01,Sports,Silver,RETURNED,518718.82,28774.78,18,5
2026-04-01,Sports,Silver,SHIPPED,501743.48000000004,71442.01000000001,16,7
2026-04-01,Toys,Gold,CANCELLED,457257.99,26041.809999999998,13,4
2026-04-01,Toys,Gold,DELIVERED,4237468.78,390474.88,148,45
2026-04-01,Toys,Gold,PENDING,128668.71,5264.849999999999,7,5
2026-04-01,Toys,Gold,RETURNED,489661.58,49334.0,20,7
2026-04-01,Toys,Gold,SHIPPED,976778.42,53204.08,21,10
2026-04-01,Toys,Platinum,CANCELLED,981229.78,38208.78999999999,22,5
