product_id,product_name,category,total_quantity_sold,total_orders,gross_revenue,net_revenue,average_selling_price
PROD00726,Ikea Furniture Item 726,Furniture,419,157,994115.21,907634.14,2166.19
PROD00040,Puma Fashion Item 40,Fashion,420,162,970699.80,898012.79,2138.13
PROD00324,Funskool Toys Item 324,Toys,338,133,963692.08,886425.63,2622.56
PROD00844,Cello Home Item 844,Home,336,137,939167.04,867611.48,2582.18
PROD00415,Hamleys Toys Item 415,Toys,393,154,909555.27,834800.34,2124.17
PROD00053,Adidas Fashion Item 53,Fashion,330,129,854574.60,799286.21,2422.08
PROD00559,Allen Solly Fashion Item 559,Fashion,432,173,865836.00,796588.99,1843.96
PROD00136,Wakefit Furniture Item 136,Furniture,428,162,861388.52,792356.50,1851.3
PROD00443,Noise Electronics Item 443,Electronics,339,139,854605.44,786287.44,2319.43
PROD00343,Bajaj Home Item 343,Home,383,153,857452.74,781893.83,2041.5
PROD00207,Pigeon Home Item 207,Home,371,152,841906.59,766793.05,2066.83
PROD00920,Nike Sports Item 920,Sports,359,142,810876.89,754860.89,2102.68
PROD00977,Nivia Sports Item 977,Sports,455,170,814299.85,753988.04,1657.12
PROD00052,Roadster Fashion Item 52,Fashion,412,154,789309.60,738828.27,1793.27
PROD00928,Bajaj Home Item 928,Home,394,158,790895.90,735492.88,1866.73
PROD00465,Yonex Sports Item 465,Sports,353,138,775735.15,712555.47,2018.57
PROD00810,Ikea Furniture Item 810,Furniture,397,157,748452.19,687086.76,1730.7
PROD00779,Nivea Beauty Item 779,Beauty,367,143,732418.23,669753.54,1824.94
PROD00132,Yonex Sports Item 132,Sports,361,142,703816.43,648641.92,1796.79
PROD00721,Milton Home Item 721,Home,316,147,686115.00,643666.92,2036.92
PROD00097,Lego Toys Item 97,Toys,406,157,688003.54,633776.51,1561.03
PROD00286,Maybelline Beauty Item 286,Beauty,345,138,688150.80,632500.40,1833.33
PROD00451,Nilkamal Furniture Item 451,Furniture,13,5,722565.61,628076.26,48313.56
PROD00517,Nivia Sports Item 517,Sports,357,151,668860.92,621085.18,1739.73
PROD00740,Allen Solly Fashion Item 740,Fashion,352,141,663583.36,613814.50,1743.79
PROD00015,Allen Solly Fashion Item 15,Fashion,337,144,656058.12,612937.38,1818.81
PROD00215,Noise Electronics Item 215,Electronics,393,153,660915.96,604662.42,1538.58
PROD00515,Hot Wheels Toys Item 515,Toys,403,170,628285.06,572394.26,1420.33
PROD00835,Philips Electronics Item 835,Electronics,11,4,635223.82,565926.68,51447.88
PROD00395,Cello Home Item 395,Home,337,136,598687.24,560047.90,1661.86
PROD00571,Cello Home Item 571,Home,443,175,570216.31,522977.08,1180.54
PROD00917,Noise Electronics Item 917,Electronics,9,4,578809.98,504850.93,56094.55
PROD00100,Cello Home Item 100,Home,361,145,545741.75,504773.24,1398.26
PROD00505,Levi's Fashion Item 505,Fashion,8,2,521458.56,482349.17,60293.65
PROD00887,Penguin Books Item 887,Books,384,158,509783.04,471615.68,1228.17
PROD00497,Mamaearth Beauty Item 497,Beauty,11,3,487798.41,465625.76,42329.61
PROD00304,L'oreal Beauty Item 304,Beauty,413,165,479666.46,444127.11,1075.37
PROD00768,Pigeon Home Item 768,Home,7,2,454885.97,435390.86,62198.69
PROD00227,Prestige Home Item 227,Home,383,147,461193.28,430306.58,1123.52
PROD00720,Philips Electronics Item 720,Electronics,406,159,423104.78,393820.84,970.0
PROD00842,Wakefit Furniture Item 842,Furniture,398,163,358108.46,331520.19,832.97
PROD00371,Cello Home Item 371,Home,369,148,357188.31,328826.07,891.13
PROD00724,Adidas Fashion Item 724,Fashion,8,3,365309.76,328778.78,41097.35
PROD00682,Harpercollins Books Item 682,Books,338,133,348183.94,322070.08,952.87
PROD00857,Urban Ladder Furniture Item 857,Furniture,7,4,345955.75,306417.94,43773.99
PROD00581,Lakme Beauty Item 581,Beauty,6,2,314970.24,304471.23,50745.21
PROD00300,Lg Electronics Item 300,Electronics,7,3,328262.55,300125.76,42875.11
PROD00573,Wakefit Furniture Item 573,Furniture,399,149,317053.38,290076.03,727.01
PROD00253,Cello Home Item 253,Home,371,147,294373.66,272077.41,733.36
PROD00521,Mattel Toys Item 521,Toys,8,2,297627.76,269725.16,33715.65
PROD00011,Nilkamal Furniture Item 11,Furniture,6,2,289475.28,255703.16,42617.19
PROD00870,Pearson Books Item 870,Books,406,151,252950.18,232919.87,573.69
PROD00317,Yonex Sports Item 317,Sports,5,1,287268.75,229815.00,45963.0
PROD00281,Hot Wheels Toys Item 281,Toys,13,4,264875.65,226163.05,17397.16
PROD00604,Mamaearth Beauty Item 604,Beauty,4,1,257519.44,218891.52,54722.88
PROD00816,Puma Fashion Item 816,Fashion,316,129,236772.48,218677.36,692.02
PROD00377,Adidas Fashion Item 377,Fashion,380,153,236002.80,218582.01,575.22
PROD00567,Lego Toys Item 567,Toys,365,158,234855.60,217579.23,596.11
PROD00452,Adidas Fashion Item 452,Fashion,9,3,242548.02,216945.73,24105.08
PROD00003,Wakefit Furniture Item 3,Furniture,6,3,231810.48,208629.43,34771.57
PROD00995,Nilkamal Furniture Item 995,Furniture,3,2,216756.09,184242.68,61414.23
PROD00129,Roadster Fashion Item 129,Fashion,6,2,219665.40,175732.32,29288.72
PROD00698,Boat Electronics Item 698,Electronics,4,2,162430.48,158369.72,39592.43
PROD00754,Levi's Fashion Item 754,Fashion,349,139,158770.57,146510.12,419.8
PROD00256,Hometown Furniture Item 256,Furniture,8,3,154656.00,145956.60,18244.58
PROD00666,Lego Toys Item 666,Toys,6,2,150929.16,140867.21,23477.87
PROD00612,Ikea Furniture Item 612,Furniture,2,1,124364.46,111928.01,55964.01
PROD00605,Nivia Sports Item 605,Sports,2,1,124195.00,111775.50,55887.75
PROD00274,Harpercollins Books Item 274,Books,396,157,118815.84,109529.63,276.59
PROD00201,L'oreal Beauty Item 201,Beauty,3,1,94001.40,75201.12,25067.04
PROD00370,Nilkamal Furniture Item 370,Furniture,8,2,73462.64,67952.94,8494.12
PROD00058,Urban Ladder Furniture Item 58,Furniture,2,2,68929.90,65483.40,32741.7
PROD00250,Adidas Fashion Item 250,Fashion,4,2,65933.36,52746.69,13186.67
PROD00880,Pearson Books Item 880,Books,5,2,57629.45,47832.45,9566.49
PROD00013,Puma Fashion Item 13,Fashion,413,154,42402.71,39338.09,95.25
PROD00769,Funskool Toys Item 769,Toys,5,2,45422.50,39063.35,7812.67
PROD00713,Nilkamal Furniture Item 713,Furniture,3,1,39832.26,33857.42,11285.81
PROD00099,Puma Fashion Item 99,Fashion,2,1,37267.06,33540.35,16770.18
PROD00066,Roadster Fashion Item 66,Fashion,1,1,31032.59,24826.07,24826.07
PROD00515,Hot Wheels Toys Item 515,Toys,4,1,7127.08,6414.37,1603.59
PROD00377,Adidas Fashion Item 377,Fashion,9,2,6119.64,5609.67,623.3
PROD00559,Allen Solly Fashion Item 559,Fashion,2,1,3478.90,3478.90,1739.45
